SequenceID: 1

 250	-	281166	282614	1449	1
 251	-	282649	286842	4194	1
 252	-	286898	287071	174	1
 253	+	287186	288352	1167	1
 254	+	288428	289042	615	1
 255	+	289104	289337	234	1
 256	+	289345	289782	438	1
 257	-	289812	290654	843	1
 258	-	290665	292029	1365	1
 259	+	292171	293493	1323	1
 260	-	293798	295633	1836	1
 261	+	296005	296493	489	1
 262	+	296809	298119	1311	1
 263	-	298116	298862	747	1
 264	-	298863	300803	1941	1
 265	-	300834	301655	822	1
 266	-	301735	302028	294	1
 267	-	302173	302652	480	1
 268	+	302866	305427	2562	1
 269	+	305453	305809	357	1
 270	-	305825	306349	525	1
 271	-	306374	307858	1485	1
 272	-	307877	309547	1671	1
 273	-	310294	310749	456	1
 274	-	310774	311517	744	1
 275	-	311514	312659	1146	1
 276	-	312759	314168	1410	1
 277	-	314309	314854	546	1
 278	-	314864	315766	903	1
 279	-	315783	316436	654	1
 280	-	316511	317503	993	1
 281	-	317525	321154	3630	1
 282	+	321331	322722	1392	1
 283	-	322764	322967	204	1
 284	-	323338	324522	1185	1
 285	+	324567	326249	1683	1
 286	-	326266	328461	2196	1
 287	-	328575	329708	1134	1
 288	-	329705	330346	642	1
 289	+	330422	331003	582	1
 290	-	330933	331658	726	1
 291	+	331748	332668	921	1
 292	-	332708	333136	429	1
 293	-	333160	333333	174	1
 294	-	333437	336310	2874	1
 295	-	336560	339073	2514	1
 296	+	339364	340974	1611	1
 297	+	340998	341906	909	1
 298	+	342130	344025	1896	1
 299	+	344022	345638	1617	1
 300	+	345635	349627	3993	1
 301	+	349624	349932	309	1
 302	+	350016	351476	1461	1
 303	+	351525	351818	294	1
 304	+	351848	352138	291	1
 305	+	352149	353036	888	1
 306	+	353083	354501	1419	1
 307	+	354483	355883	1401	1
 308	+	355880	356875	996	1
 309	-	356862	358073	1212	1
 310	+	358171	358956	786	1
 311	-	358945	359748	804	1
 312	-	359758	361452	1695	1
 313	+	361334	363109	1776	1
 314	+	363252	363479	228	1
 315	+	363476	363778	303	1
 316	+	363826	364047	222	2
 317	+	364044	364469	426	1
 318	+	364605	365237	633	1
 319	+	365234	366142	909	1
 320	-	366150	372956	6807	1
 321	-	372820	375711	2892	1
 322	+	375941	376585	645	1
 323	-	376573	377055	483	1
 324	+	377113	377829	717	1
 325	+	377931	378587	657	1
 326	-	378657	379130	474	1
 327	+	379172	380401	1230	1
 328	+	380556	382418	1863	1
 329	+	382490	382876	387	1
 330	-	382879	383514	636	1
 331	+	383608	384486	879	1
 332	+	384535	385149	615	1
 333	-	385173	385874	702	1
 334	-	386305	387081	777	1
 335	+	387148	387816	669	1
 336	+	387888	388550	663	1
 337	+	388582	389154	573	1
 338	+	389260	390591	1332	1
 339	-	390580	391251	672	1
 340	+	391352	392032	681	1
 341	+	392066	392263	198	1
 342	+	392273	392728	456	1
 343	-	392696	394045	1350	1
 344	+	394111	394713	603	1
 345	-	394694	395320	627	1
 346	-	395347	396087	741	1
 347	+	396201	397367	1167	1
 348	+	397472	398227	756	1
 349	+	398254	398628	375	1
 350	+	398658	399524	867	1
 351	-	399535	399987	453	1
 352	+	400168	401703	1536	1
 353	-	401873	403162	1290	1
 354	-	403193	405841	2649	1
 355	-	405950	408400	2451	1
 356	+	408634	409173	540	1
 357	+	409362	410801	1440	1
 358	+	410907	412760	1854	1
 359	+	412757	414238	1482	1
 360	-	414381	414914	534	1
 361	+	415044	415460	417	1
 362	-	415502	416965	1464	1
 363	-	417284	417454	171	1
 364	+	417487	418290	804	1
 365	+	418293	418946	654	1
 366	+	418949	419608	660	1
 367	+	419835	421712	1878	1
 368	+	421709	422416	708	1
 369	+	422452	423639	1188	1
 370	+	423639	424019	381	1
 371	-	424269	424694	426	1
 372	-	424777	434679	9903	1
 373	-	434830	435474	645	1
 374	-	435471	436769	1299	1
 375	+	436860	437507	648	1
 376	+	437518	438297	780	1
 377	-	438302	438715	414	1
 378	+	438822	439649	828	1
 379	+	439871	441253	1383	1
 380	-	441265	442299	1035	1
 381	+	442395	443078	684	1
 382	-	443067	444197	1131	1
 383	-	444222	444815	594	1
 384	-	444844	445233	390	1
 385	-	445314	446525	1212	1
 386	-	446531	447133	603	1
 387	-	447147	448043	897	1
 388	-	448040	448633	594	1
 389	-	448630	449385	756	1
 390	-	449404	451803	2400	1
 391	-	451800	452279	480	1
 392	-	452294	453196	903	1
 393	-	453230	454396	1167	1
 394	+	454421	455386	966	1
 395	+	455637	455858	222	1
 396	+	455977	456192	216	1
 397	-	456268	456918	651	1
 398	-	456915	457823	909	1
 399	-	457841	458380	540	1
 400	-	458461	459315	855	1
 401	-	459456	462089	2634	1
 402	+	462135	463307	1173	1
 403	+	463411	466668	3258	1
 404	-	466672	467406	735	1
 405	-	467459	468001	543	1
 406	+	468299	469594	1296	1
 407	+	469591	470013	423	1
 408	+	470010	471230	1221	1
 409	-	471227	472639	1413	1
 410	+	472833	473105	273	1
 411	+	473120	474106	987	1
 412	-	474122	474841	720	1
 413	+	474904	475344	441	1
 414	+	475350	475742	393	1
 415	+	475816	476184	369	1
 416	-	476679	477320	642	1
 417	-	477327	478556	1230	1
 418	-	478566	479753	1188	1
 419	+	479789	480160	372	1
 420	-	480355	483174	2820	1
 421	-	483228	483656	429	1
 422	+	483977	485734	1758	2
 423	+	486667	489939	3273	1
 424	-	489887	490645	759	1
 425	+	490783	491793	1011	1
 426	+	491786	493858	2073	1
 427	+	493851	495008	1158	1
 428	-	495062	497314	2253	1
 429	-	497314	498300	987	1
 430	-	498300	499619	1320	1
 431	+	499746	500366	621	1
 432	-	500350	501018	669	1
 433	+	501148	502170	1023	1
 434	+	502167	502373	207	1
 435	+	502366	503124	759	1
 436	+	503496	504998	1503	1
 437	+	505188	506582	1395	1
 438	-	506561	506902	342	1
 439	-	507132	507761	630	1
 440	-	507758	508585	828	1
 441	-	508582	510225	1644	1
 442	-	510377	510607	231	1
 443	-	510702	515321	4620	1
 444	-	515373	515816	444	1
 445	-	516017	516892	876	1
 446	-	516895	517767	873	1
 447	-	517803	518396	594	1
 448	+	518745	519041	297	1
 449	+	519094	519567	474	1
 450	+	519600	520322	723	1
 451	+	520303	521454	1152	1
 452	+	521514	522167	654	1
 453	-	522347	524533	2187	1
 454	-	524530	525396	867	1
 455	-	525387	526082	696	1
 456	-	526143	527318	1176	1
 457	-	527379	528314	936	1
 458	+	528608	530230	1623	1
 459	-	530296	530724	429	1
 460	-	530751	532214	1464	1
 461	+	532396	532911	516	1
 462	-	533091	533789	699	1
 463	-	533833	534396	564	1
 464	-	534445	535227	783	1
 465	-	535224	536537	1314	1
 466	-	536504	537235	732	1
 467	-	537229	538548	1320	1
 468	-	538588	541491	2904	1
 469	-	541488	541910	423	1
 470	+	542091	542852	762	1
 471	+	543174	544730	1557	1
 472	-	544736	545059	324	1
 473	-	545375	545821	447	1
 474	-	545889	546803	915	1
 475	-	547586	549607	2022	1
 476	+	549675	551198	1524	1
 477	+	551198	551689	492	1
 478	+	551710	551988	279	1
 479	+	551981	552550	570	1
 480	+	552614	554008	1395	1
 481	+	554016	554309	294	1
 482	-	554313	554885	573	1
 483	-	554882	556306	1425	1
 484	+	556458	557252	795	1
 485	+	557527	558813	1287	1
 486	+	558895	559755	861	1
 487	+	559888	560748	861	1
 488	-	560848	561711	864	1
 489	-	561864	562148	285	1
 490	-	562225	562713	489	1
 491	-	562723	563406	684	1
 492	+	563567	564934	1368	1
 493	+	565021	565443	423	1
 494	+	565797	566396	600	1
 495	+	566484	566771	288	1
 496	+	566788	567222	435	1
 497	+	567222	567896	675	1
 498	-	567921	568967	1047	1
 499	-	568964	569806	843	1
 500	-	569988	570512	525	1
 501	+	570539	571648	1110	1
 502	+	571827	573065	1239	1
 503	-	573046	573801	756	1
 504	+	573984	575300	1317	1
 505	+	575357	576790	1434	1
 506	+	576787	577338	552	1
 507	+	577631	578269	639	1
 508	+	578426	579175	750	1
 509	+	579349	580581	1233	1
 510	+	580809	581492	684	1
 511	-	581489	583378	1890	1
 512	-	583375	583704	330	1
 513	-	583701	584651	951	1
 514	+	584707	585423	717	1
 515	-	585424	586218	795	1
 516	+	586346	587380	1035	1
 517	+	587377	588309	933	1
 518	+	588349	589167	819	1
 519	+	589183	590058	876	1
 520	+	590095	590970	876	1
 521	+	591111	591347	237	1
 522	+	591475	591576	102	1
 523	+	591654	592784	1131	1
 524	+	592908	593867	960	1
 525	-	593871	594779	909	1
 526	-	594802	595302	501	1
 527	-	595464	596387	924	1
 528	+	596765	597202	438	1
 529	+	597199	600105	2907	1
 530	+	600113	600391	279	1
 531	+	600441	601847	1407	1
 532	+	601857	602786	930	1
 533	+	602912	604516	1605	1
 534	+	604608	605591	984	1
 535	+	605604	606152	549	1
 536	+	606149	606448	300	1
 537	+	606527	608062	1536	1
 538	-	608059	608535	477	1
 539	+	608824	610056	1233	1
 540	+	610188	610883	696	1
 541	-	610935	611051	117	1
 542	-	611172	612074	903	1
 543	+	612294	612605	312	1
 544	+	612598	612903	306	1
 545	+	613038	614342	1305	1
 546	-	614326	614721	396	1
 547	+	614835	616223	1389	1
 548	+	616223	616831	609	1
 549	+	616879	617496	618	1
 550	+	617493	618272	780	1
 551	+	618269	619894	1626	1
 552	+	619891	620865	975	1
 553	+	620913	622124	1212	1
 554	-	622121	622282	162	1
 555	+	622329	622646	318	1
 556	+	622793	624577	1785	1
 557	-	624473	625480	1008	1
 558	-	625562	626440	879	1
 559	+	626475	627251	777	1
 560	+	627248	628288	1041	1
 561	-	628298	629731	1434	1
 562	+	630040	631686	1647	1
 563	+	631719	632375	657	1
 564	+	632372	633034	663	1
 565	-	633055	634404	1350	1
 566	-	634416	635504	1089	1
 567	-	635573	635875	303	1
 568	-	635935	636213	279	1
 569	-	636210	637463	1254	1
 570	-	637583	637969	387	1
 571	-	638032	638916	885	1
 572	-	639012	639914	903	1
 573	-	640228	640641	414	1
 574	-	640638	640856	219	1
 575	-	641096	642811	1716	1
 576	+	642889	644493	1605	1
 577	+	644490	645470	981	1
 578	+	645467	646255	789	1
 579	+	646298	647962	1665	1
 580	+	647959	648474	516	1
 581	+	648545	649672	1128	1
 582	+	649689	650393	705	1
 583	-	650407	650745	339	1
 584	-	650779	651456	678	1
 585	-	651529	652755	1227	1
 586	+	652771	653778	1008	1
 587	+	653879	654739	861	1
 588	-	654924	655949	1026	1
 589	-	656010	657470	1461	1
 590	-	657548	658039	492	1
 591	+	658345	659340	996	1
 592	+	659450	660868	1419	1
 593	+	661003	661269	267	1
 594	+	661253	663373	2121	1
 595	-	663487	664842	1356	1
 596	+	665105	665326	222	2
 597	+	665449	665547	99	1
 598	-	665851	667242	1392	1
 599	-	667252	668394	1143	1
 600	-	668579	669745	1167	1
 601	+	669839	671152	1314	1
 602	+	671166	671951	786	1
 603	-	671996	675916	3921	1
 604	+	676238	676996	759	1
 605	-	677125	677691	567	1
 606	+	677710	677925	216	1
 607	+	677922	678329	408	1
 608	-	678389	679075	687	1
 609	+	679229	681862	2634	1
 610	-	681885	684272	2388	1
 611	+	684410	685132	723	1
 612	+	685129	685926	798	1
 613	+	685928	686815	888	1
 614	+	686821	688035	1215	1
 615	+	688032	688859	828	1
 616	+	688808	689062	255	1
 617	+	689059	690504	1446	1
 618	+	690501	692027	1527	1
 619	+	692090	693232	1143	1
 620	+	693168	694787	1620	1
 621	-	694839	695231	393	1
 622	-	695228	695485	258	1
 623	-	695668	696903	1236	1
 624	+	697020	697193	174	1
 625	-	697154	697567	414	1
 626	-	697564	697800	237	1
 627	-	697904	698410	507	1
 628	-	698524	699054	531	1
 629	-	699038	699733	696	1
 630	+	699856	700167	312	1
 631	+	700239	701189	951	1
 632	+	701430	702014	585	1
 633	+	702016	702759	744	1
 634	+	702729	703199	471	1
 635	+	703244	703489	246	1
 636	+	703486	703887	402	1
 637	-	704475	704672	198	1
 638	-	704752	705909	1158	1
 639	-	705961	706182	222	1
 640	+	706393	706929	537	1
 641	-	706948	709515	2568	1
 642	+	709599	710348	750	1
 643	+	710327	710587	261	1
 644	+	710782	711009	228	1
 645	+	711006	711407	402	1
 646	+	711536	712231	696	1
 647	+	712249	712719	471	1
 648	+	712716	713807	1092	1
 649	+	714202	715266	1065	1
 650	+	715370	716317	948	1
 651	+	716410	716664	255	1
 652	+	716667	717059	393	1
 653	-	717153	717893	741	1
 654	+	718025	718285	261	1
 655	+	718282	718689	408	1
 656	-	718761	719912	1152	1
 657	-	720005	721732	1728	1
 658	-	721729	725013	3285	1
 659	-	725013	728306	3294	1
 660	-	728583	729278	696	1
 661	-	729327	730187	861	1
 662	-	730320	731033	714	1
 663	+	731152	731364	213	1
 664	+	731712	731879	168	1
 665	+	731930	732406	477	1
 666	+	732393	732821	429	1
 667	+	732825	733325	501	1
 668	+	733737	734222	486	1
 669	+	734254	734970	717	1
 670	+	735022	735450	429	1
 671	+	735517	736224	708	1
 672	-	736298	737245	948	1
 673	-	737268	738149	882	1
 674	-	738297	739160	864	1
 675	-	739327	740187	861	1
 676	-	740234	741139	906	1
 677	-	741151	742497	1347	1
 678	+	742575	746366	3792	1
 679	+	746363	747037	675	1
 680	+	747037	747945	909	1
 681	+	748276	748812	537	1
 682	+	748849	749241	393	1
 683	-	749234	749929	696	1
 684	+	750000	751505	1506	1
 685	+	751586	752596	1011	1
 686	-	752984	753235	252	1
 687	-	753462	753617	156	1
 688	-	753693	754409	717	1
 689	-	754685	754918	234	2
 690	-	754980	755231	252	1
 691	-	755335	755766	432	1
 692	-	755769	756023	255	1
 693	+	756137	758500	2364	1
 694	-	758601	758786	186	1
 695	+	758801	759139	339	1
 696	+	759411	759524	114	1
 697	+	760035	763325	3291	1
 698	+	763370	767320	3951	1
 699	-	767317	767691	375	1
 700	-	767684	769597	1914	1
 701	+	769792	770550	759	1
 702	+	770582	771424	843	1
 703	+	771484	773112	1629	1
 704	+	773123	774061	939	1
 705	+	774073	774786	714	1
 706	+	774783	775574	792	1
 707	-	775586	778402	2817	1
 708	-	778477	778905	429	1
 709	+	778990	779487	498	1
 710	-	779543	780040	498	1
 711	-	780042	780416	375	1
 712	+	780655	781311	657	1
 713	+	781560	781934	375	1
 714	+	781934	782404	471	1
 715	+	782485	784590	2106	1
 716	+	784821	786011	1191	1
 717	+	786149	786946	798	1
 718	+	787099	787926	828	1
 719	+	787952	789160	1209	1
 720	+	789172	789420	249	1
 721	-	790024	791073	1050	1
 722	-	791070	791666	597	1
 723	+	791757	791846	90	1
 724	+	791831	792160	330	1
 725	+	792157	793332	1176	1
 726	+	793335	794525	1191	1
 727	+	794739	795470	732	1
 728	+	795519	796931	1413	1
 729	+	797014	798372	1359	1
 730	-	799160	799807	648	1
 731	-	800104	800334	231	1
 732	+	800487	800792	306	1
 733	+	800845	801462	618	1
 734	+	801462	802133	672	1
 735	+	802133	802435	303	1
 736	+	802528	803370	843	1
 737	+	803411	803692	282	1
 738	+	803689	804282	594	1
 739	+	804282	805106	825	1
 740	+	805110	805526	417	1
 741	+	805526	805759	234	1
 742	+	805759	806166	408	1
 743	+	806335	808698	2364	1
 744	+	808746	809645	900	1
 745	+	810027	810887	861	1
 746	+	811373	811741	369	1
 747	+	811742	812059	318	1
 748	+	812059	812622	564	1
 749	+	812627	812812	186	1
 750	+	812976	813374	399	1
 751	+	813398	813937	540	1
 752	+	813940	814308	369	1
 753	+	814328	814990	663	1
 754	+	814993	815190	198	1
 755	+	815190	815630	441	1
 756	+	815732	817534	1803	1
 757	-	817539	818444	906	1
 758	-	818537	819640	1104	1
 759	-	819843	820499	657	1
 760	-	820496	821476	981	1
 761	+	821507	822853	1347	1
 762	+	822908	823594	687	1
 763	-	823683	824639	957	1
 764	+	824800	826125	1326	1
 765	+	826122	826667	546	1
 766	+	826670	827470	801	1
 767	+	827543	828076	534	1
 768	+	828140	828892	753	1
 769	+	828947	829159	213	1
 770	+	829207	829704	498	1
 771	+	830062	830610	549	1
 772	+	830855	831661	807	1
 773	+	831695	832303	609	1
 774	+	832534	832848	315	1
 775	+	832990	833508	519	1
 776	-	833886	834443	558	1
 777	-	834440	834946	507	1
 778	-	835059	835205	147	1
 779	+	835701	838052	2352	1
 780	+	838451	840856	2406	1
 781	+	840947	841204	258	1
 782	+	841228	841656	429	1
 783	-	841737	841871	135	1
 784	+	842033	842278	246	1
 785	-	842347	843231	885	1
 786	-	843242	844414	1173	1
 787	-	844421	845953	1533	1
 788	+	846159	847913	1755	1
 789	-	848103	850040	1938	1
 790	-	850342	850527	186	1
 791	-	850741	851466	726	1
 792	+	851629	852351	723	1
 793	+	852396	853853	1458	1
 794	-	853825	854226	402	1
 795	-	854267	854686	420	1
 796	-	854699	855826	1128	1
 797	-	855925	856470	546	1
 798	-	856473	856679	207	1
 799	-	856682	858037	1356	1
 800	-	858037	858864	828	1
 801	-	858864	860072	1209	1
 802	-	860069	860710	642	1
 803	+	860912	862381	1470	1
 804	+	862412	863158	747	1
 805	+	863256	864143	888	1
 806	+	864140	864574	435	1
 807	+	864586	865854	1269	1
 808	-	865851	867434	1584	1
 809	-	867440	868339	900	1
 810	+	868413	869030	618	1
 811	-	868984	869763	780	1
 812	+	870023	871426	1404	1
 813	+	871431	872675	1245	1
 814	-	872672	873292	621	1
 815	+	873343	874236	894	1
 816	+	874266	874943	678	1
 817	+	874960	876390	1431	1
 818	+	876436	876570	135	1
 819	+	876689	876829	141	1
 820	-	876818	878455	1638	1
 821	+	878620	879324	705	1
 822	+	879361	881040	1680	1
 823	-	881075	881713	639	1
 824	+	881690	882418	729	1
 825	+	882524	882763	240	1
 826	+	882760	883434	675	1
 827	-	883451	883924	474	1
 828	-	884072	884800	729	1
 829	-	884797	885840	1044	1
 830	-	885837	886646	810	1
 831	+	886719	887024	306	1
 832	-	887137	888636	1500	1
 833	+	889072	889398	327	1
 834	+	889449	890333	885	1
 835	+	890388	891482	1095	1
 836	-	891472	892269	798	1
 837	-	892266	893267	1002	1
 838	+	893318	894619	1302	1
 839	+	894631	894978	348	1
 840	-	894972	895628	657	1
 841	+	895781	898084	2304	1
 842	+	898081	898710	630	1
 843	+	898831	899787	957	1
 844	-	899732	901330	1599	1
 845	+	901635	902024	390	1
 846	+	902165	903694	1530	1
 847	+	903725	904819	1095	1
 848	-	904905	905087	183	1
 849	-	905234	906340	1107	1
 850	+	906405	907292	888	1
 851	-	907338	908018	681	1
 852	-	908015	908113	99	1
 853	-	908181	908483	303	1
 854	-	908485	909318	834	1
 855	-	909611	910033	423	1
 856	-	910030	910836	807	1
 857	+	910972	911739	768	1
 858	+	911736	912683	948	1
 859	+	912726	913502	777	1
 860	-	913558	914199	642	1
 861	-	914257	916311	2055	1
 862	-	916477	917646	1170	1
 863	-	917734	918750	1017	1
 864	-	918912	919553	642	1
 865	+	919634	920689	1056	1
 866	-	920741	921133	393	1
 867	-	921191	921838	648	1
 868	+	921970	922875	906	1
 869	-	922894	923709	816	1
 870	+	924951	925364	414	1
 871	+	925361	927610	2250	1
 872	+	927620	927808	189	1
 873	-	927837	930476	2640	1
 874	+	930953	931597	645	1
 875	-	931578	931934	357	1
 876	-	932279	933025	747	1
 877	-	933003	934031	1029	1
 878	+	934879	935490	612	1
 879	+	935577	936389	813	1
 880	-	936457	937089	633	1
 881	+	937593	937835	243	1
 882	+	938076	939404	1329	1
 883	+	939388	940392	1005	1
 884	-	940456	941106	651	1
 885	+	941247	942467	1221	1
 886	-	942450	942569	120	1
 887	-	942680	944194	1515	1
 888	+	944319	944735	417	1
 889	+	944842	946056	1215	1
 890	+	946056	947315	1260	1
 891	+	947297	947644	348	1
 892	-	947641	948468	828	1
 893	+	948628	949395	768	1
 894	-	949436	951118	1683	1
 895	+	951183	951626	444	1
 896	+	951632	952711	1080	1
 897	+	952825	953229	405	1
 898	+	953278	953730	453	1
 899	-	953727	954920	1194	1
 900	+	955077	956288	1212	1
 901	+	956293	958455	2163	1
 902	-	958523	960172	1650	1
 903	-	960342	962612	2271	1
 904	+	962680	962880	201	1
 905	+	962890	963393	504	1
 906	+	963420	963872	453	1
 907	+	963869	964294	426	1
 908	-	964312	965535	1224	1
 909	-	965983	966261	279	1
